"","Individuo","Bloque.x","Tratamiento.x","AlturaTallo.x","DiamTallo.x","CobVeg_anc.x","CobVeg_lar.x","Rad.prom.x","Area.cob.x","Bloque.y","Tratamiento.y","AlturaTallo.y","DiamTallo.y","CobVeg_anc.y","CobVeg_lar.y","Rad.prom.y","Area.cob.y","dif.tallo","dif.alt","dif.cob"
"58",285,"B2",7,4.3,12.6,36,30,16.5,855.298599939821,"B2",7,9.5,11,53,53,26.5,2206.18344098343,0,5.2,1350.88484104361
"59",286,"B2",7,3,7.6,31,27,14.5,660.519855417254,"B2",7,8,8.3,49,44,23.25,1698.22717880613,0.700000000000001,5,1037.70732338888
"60",287,"B2",7,4.8,9.7,41,37,19.5,1194.59060652752,"B2",7,7.5,11.7,66,47,28.25,2507.1872871055,2,2.7,1312.59668057799
"61",288,"B2",7,4.2,9.3,35,28,15.75,779.311327631118,"B2",7,8,9.3,54,47,25.25,2002.96166620434,0,3.8,1223.65033857322
"62",289,"B2",7,2.8,11.1,30,21,12.75,510.705155749191,"B2",7,5,10.6,56,47,25.75,2083.07227887088,0,2.2,1572.36712312169
"63",290,"B2",7,3.4,8.3,23.5,22,11.375,406.492636943392,"B2",7,7.5,9.1,49,38,21.75,1486.16967468882,0.799999999999999,4.1,1079.67703774543
"64",291,"B2",7,2.5,5.4,25,14,9.75,298.64765163188,"B2",7,6,7.6,33,28,15.25,730.616641500476,2.2,3.5,431.968989868597
"65",292,"B2",7,4.2,10.7,42,42,21,1385.4423602331,"B2",7,12,10.5,47,46,23.25,1698.22717880613,0,7.8,312.784818573034
"66",293,"B2",7,4.2,12.9,43,31,18.5,1075.21008569111,"B2",7,5,12.4,46,40,21.5,1452.20120412188,0,0.8,376.991118430775
"67",294,"B2",7,4.2,12,38,37,18.75,1104.46616727766,"B2",7,7,11.4,54,53,26.75,2248.00589318435,0,2.8,1143.53972590668
"68",295,"B2",7,4,8.1,29,22,12.75,510.705155749191,"B2",7,5.5,7.9,39,38.5,19.375,1179.32442972648,0,1.5,668.61927397729
"69",296,"B2",7,3.7,8.7,38,32,17.5,962.112750161874,"B2",7,6,9.2,47,43,22.5,1590.43128087983,0.5,2.3,628.318530717959
"70",297,"B2",7,3.3,11.9,34,32,16.5,855.298599939821,"B2",7,10,9.6,48,42,22.5,1590.43128087983,0,6.7,735.132680940011
"71",298,"B2",7,3,9.1,33.5,22,13.875,604.805673201247,"B2",7,4,8.6,40,36,19,1134.11494794592,0,1,529.309274744668
"72",299,"B2",7,4,10.2,35,33,17,907.92027688745,"B2",7,8.5,10.7,59,56,28.75,2596.72267773281,0.5,4.5,1688.80240084536
"73",300,"B2",2,3,8.6,24,19,10.75,363.05030103047,"B2",2,6.5,11.2,57,53,27.5,2375.82944427728,2.6,3.5,2012.77914324681
"74",301,"B2",2,3.3,7.8,22,21,10.75,363.05030103047,"B2",2,8.5,8.8,50,47,24.25,1847.45282985165,1,5.2,1484.40252882118
"75",302,"B2",2,3.5,10.3,39,34.5,18.375,1060.72930705347,"B2",2,10,10.4,66,55,30.25,2874.75362757551,0.0999999999999996,6.5,1814.02432052204
"76",304,"B2",2,5,12.7,41,30,17.75,989.798035421634,"B2",2,10,13.9,59,56,28.75,2596.72267773281,1.2,5,1606.92464231118
"77",305,"B2",2,4.3,10.6,31,29,15,706.858347057703,"B2",2,10,11.7,57,49,26.5,2206.18344098343,1.1,5.7,1499.32509392573
"78",307,"B2",2,2.8,4.8,16,12,7,153.9380400259,"B2",2,6,5.5,37,33,17.5,962.112750161874,0.7,3.2,808.174710135974
"79",308,"B2",2,3.7,10.2,33,32,16.25,829.576810088555,"B2",2,6,9.4,44,43,21.75,1486.16967468882,0,2.3,656.592864600267
"80",309,"B2",2,4.3,10.3,37,31,17,907.92027688745,"B2",2,9.5,12.5,59,55,28.5,2551.75863287831,2.2,5.2,1643.83835599086
"81",310,"B2",2,4.2,9.8,42,30,18,1017.87601976309,"B2",2,9,11.1,48,43,22.75,1625.97054777357,1.3,4.8,608.094528010474
"82",311,"B2",2,4,10.2,33,32,16.25,829.576810088555,"B2",2,8,10.4,59,54,28.25,2507.1872871055,0.200000000000001,4,1677.61047701695
"83",312,"B2",2,5.3,14.6,39,39,19.5,1194.59060652752,"B2",2,9,13.2,59,56,28.75,2596.72267773281,0,3.7,1402.13207120529
"84",313,"B2",2,5.8,13.8,49,47,24,1809.55736846772,"B2",2,8.5,12,52,49,25.25,2002.96166620434,0,2.7,193.404297736622
"85",314,"B2",2,4.3,10.1,32,17,12.25,471.435247579318,"B2",2,6.5,9.6,54,50,26,2123.7166338267,0,2.2,1652.28138624738
"86",315,"B2",2,3,6.9,20,25,11.25,397.607820219958,"B2",2,7.5,6.7,25,23,12,452.38934211693,0,4.5,54.781521896972
"87",316,"B2",2,3.7,10.2,38,26,16,804.247719318987,"B2",2,11,9.2,49,44,23.25,1698.22717880613,0,7.3,893.979459487146
"88",317,"B2",2,4,10.2,17,30,11.75,433.736135736241,"B2",2,10,11.5,58,58,29,2642.07942166902,1.3,6,2208.34328593277
"89",318,"B2",2,3.7,12.5,34,34,17,907.92027688745,"B2",2,10,12.5,67,55,30.5,2922.4665660019,0,6.3,2014.54628911445
"90",319,"B2",2,4.5,11.6,44,30,18.5,1075.21008569111,"B2",2,12,11.5,60,50,27.5,2375.82944427728,0,7.5,1300.61935858617
"91",320,"B2",2,7,12.8,46,43,22.25,1555.2847130678,"B2",2,12,14.2,70,66,34,3631.6811075498,1.4,5,2076.396394482
"92",321,"B2",2,4.3,10.5,34,29,15.75,779.311327631118,"B2",2,8,12.8,49,48,24.25,1847.45282985165,2.3,3.7,1068.14150222053
"93",322,"B2",4,2,9,28,27,13.75,593.95736106932,"B2",4,2,10,37,37,18.5,1075.21008569111,1,0,481.252724621786
"94",323,"B2",4,2.5,6.3,25,19,11,380.132711084365,"B2",4,5,7,38,30,17,907.92027688745,0.7,2.5,527.787565803085
"95",324,"B2",4,2.5,9.4,32,23,13.75,593.95736106932,"B2",4,7,10.4,57,54,27.75,2419.22269280499,1,4.5,1825.26533173567
"96",325,"B2",4,3.8,10.6,33.5,31,16.125,816.863177318559,"B2",4,9,10.9,64,52,29,2642.07942166902,0.300000000000001,5.2,1825.21624435046
"97",326,"B2",4,4.2,9.2,42,28,17.5,962.112750161874,"B2",4,4,11,53,35,22,1520.53084433746,1.8,0,558.418094175586
"98",327,"B2",4,1.7,7.6,18,17.5,8.875,247.449508855409,"B2",4,3.5,9,37,32,17.25,934.820163983813,1.4,1.8,687.370655128404
"99",328,"B2",4,2.7,9.6,25,18,10.75,363.05030103047,"B2",4,6,9.2,43,48,22.75,1625.97054777357,0,3.3,1262.9202467431
"100",329,"B2",4,3.3,10.7,34,28,15.5,754.767635024948,"B2",4,4,11.6,70,55,31.25,3067.96157577128,0.9,0.7,2313.19394074633
"101",330,"B2",4,3.5,4.9,31.5,31,15.625,766.990393942821,"B2",4,8,8.7,50,39,22.25,1555.2847130678,3.8,4.5,788.294319124976
"102",331,"B2",4,3,9,38,24,15.5,754.767635024948,"B2",4,8,8.6,49,45,23.5,1734.94454294496,0,5,980.176907920016
"103",332,"B2",4,3,7.9,25,22,11.75,433.736135736241,"B2",4,7,9.9,56,54,27.5,2375.82944427728,2,4,1942.09330854104
"104",333,"B2",4,4,11.8,36,33,17.25,934.820163983813,"B2",4,11,12.9,59,56,28.75,2596.72267773281,1.1,7,1661.902513749
"105",334,"B2",4,3,11.8,32,24,14,615.752160103599,"B2",4,3,7.3,38,36,18.5,1075.21008569111,0,0,459.457925587507
"106",335,"B2",4,3.2,8.8,36,29,16.25,829.576810088555,"B2",4,7,10.2,45,43,22,1520.53084433746,1.4,3.8,690.954034248905
"107",336,"B2",4,3.5,8.3,36,34,17.5,962.112750161874,"B2",4,6,10.5,63,48,27.75,2419.22269280499,2.2,2.5,1457.10994264312
"108",337,"B2",4,3.2,9.7,36,21,14.25,637.939658219577,"B2",4,7,11.1,63,52,28.75,2596.72267773281,1.4,3.8,1958.78301951324
"109",338,"B2",4,2.3,9.1,22,21,10.75,363.05030103047,"B2",4,5,8.3,38,35,18.25,1046.34670318625,0,2.7,683.29640215578
"110",340,"B2",4,3.3,7.5,32,16.5,12.125,461.863207462912,"B2",4,7,9.2,50,49,24.75,1924.4218498646,1.7,3.7,1462.55864240169
"111",341,"B2",4,3,6,28,25,13.25,551.545860245858,"B2",4,7.5,7.3,53,40,23.25,1698.22717880613,1.3,4.5,1146.68131856027
"112",342,"B2",4,4.9,3.5,19.5,14.5,8.5,226.980069221863,"B2",4,5.5,6.1,37,33,17.5,962.112750161874,2.6,0.6,735.132680940012
"113",343,"B2",4,4,11.4,36,36,18,1017.87601976309,"B2",4,7,11,75,68,35.75,4015.1517608286,0,3,2997.27574106551
"114",344,"B2",4,3.5,7.7,32,26,14.5,660.519855417254,"B2",4,8,7.9,42,39,20.25,1288.24933751266,0.2,4.5,627.729482095411
"115",345,"B2",5,3,8.4,31,23,13.5,572.55526111674,"B2",5,4.5,11.3,38,33,17.75,989.798035421634,2.9,1.5,417.242774304894
"116",346,"B2",5,2.7,7.3,28,22,12.5,490.873852123405,"B2",5,4.5,7.8,36,27,15.75,779.311327631118,0.5,1.8,288.437475507713
"117",347,"B2",5,4.2,9.1,32,26,14.5,660.519855417254,"B2",5,5.5,9.1,48,43,22.75,1625.97054777357,0,1.3,965.450692356313
"118",348,"B2",5,2.7,9.2,33,30,15.75,779.311327631118,"B2",5,6,11.6,58,53,27.75,2419.22269280499,2.4,3.3,1639.91136517387
"119",349,"B2",5,3.5,5.5,27,13,10,314.159265358979,"B2",5,2,5.6,38,37,18.75,1104.46616727766,0.0999999999999996,0,790.306901918682
"120",350,"B2",5,3.8,9.8,30,34,16,804.247719318987,"B2",5,8.8,12.5,54,49,25.75,2083.07227887088,2.7,5,1278.8245595519
"121",351,"B2",5,3.5,10.3,30,28,14.5,660.519855417254,"B2",5,9,9.8,57,49,26.5,2206.18344098343,0,5.5,1545.66358556618
"122",352,"B2",5,4,9.4,27,20,11.75,433.736135736241,"B2",5,6,9.6,47,45,23,1661.902513749,0.199999999999999,2,1228.16637801276
"123",353,"B2",5,4,9.4,32,29,15.25,730.616641500476,"B2",5,9,9.9,59,55,28.5,2551.75863287831,0.5,5,1821.14199137783
"124",354,"B2",5,3.3,10.6,37,33,17.5,962.112750161874,"B2",5,8,11,60,48,27,2290.22104446696,0.4,4.7,1328.10829430508
"125",355,"B2",5,4.5,10.2,40,34,18.5,1075.21008569111,"B2",5,6.5,11.6,63,44,26.75,2248.00589318435,1.4,2,1172.79580749324
"126",356,"B2",5,4.5,11.5,24,36,15,706.858347057703,"B2",5,8.5,10.7,58,44,25.5,2042.82062299676,0,4,1335.96227593906
"127",357,"B2",5,3,9.5,36,22,14.5,660.519855417254,"B2",5,4.5,10.2,34,29,15.75,779.311327631118,0.699999999999999,1.5,118.791472213864
"128",358,"B2",5,4.5,11.5,40,38,19.5,1194.59060652752,"B2",5,10,13.7,67,58,31.25,3067.96157577128,2.2,5.5,1873.37096924376
"129",359,"B2",5,3.8,9.5,33,27,15,706.858347057703,"B2",5,5.5,10.2,59,56,28.75,2596.72267773281,0.699999999999999,1.7,1889.86433067511
"130",360,"B2",5,3.5,9.6,34,34,17,907.92027688745,"B2",5,10,11.2,77,69,36.5,4185.386812745,1.6,6.5,3277.46653585755
"131",361,"B2",5,3,11.1,38,22,15,706.858347057703,"B2",5,7.5,8.7,57,48,26.25,2164.75368786422,0,4.5,1457.89534080651
"132",362,"B2",5,3.5,11.5,34,32,16.5,855.298599939821,"B2",5,6.5,9.4,48,45,23.25,1698.22717880613,0,3,842.928578866311
"133",363,"B2",5,3.2,9.2,31,19,12.5,490.873852123405,"B2",5,5.5,10.6,40,35,18.75,1104.46616727766,1.4,2.3,613.592315154257
"134",364,"B2",5,3.2,9.2,31,19,12.5,490.873852123405,"B2",5,7.7,12.4,62,58,30,2827.43338823081,3.2,4.5,2336.55953610741
"135",366,"B2",5,3.2,7.6,26.5,25,12.875,520.768069717721,"B2",5,5.5,8.2,46,45,22.75,1625.97054777357,0.6,2.3,1105.20247805585
"136",366,"B2",5,3.2,7.6,26.5,25,12.875,520.768069717721,"B2",5,6,7.8,49,51,25,1963.49540849362,0.2,2.8,1442.7273387759
"137",367,"B2",5,3,9,34,30,16,804.247719318987,"B2",5,6,10.6,67,56,30.75,2970.57220351,1.6,3,2166.32448419101
"138",368,"B2",5,4,9.8,32,30,15.5,754.767635024948,"B2",5,7,11.2,65,53,29.5,2733.97100678652,1.4,3,1979.20337176157
"139",369,"B3",7,4,11.7,42,35,19.25,1164.15642769587,"B3",7,9,14,83,68,37.75,4476.9658809063,2.3,5,3312.80945321044
"140",370,"B3",7,3,8.5,28.5,17,11.375,406.492636943392,"B3",7,12,7.8,45,47,23,1661.902513749,0,9,1255.40987680561
"141",370,"B3",7,3.5,8.1,27,17,11,380.132711084365,"B3",7,12,7.8,45,47,23,1661.902513749,0,8.5,1281.76980266464
"142",371,"B3",7,3.3,9.1,30,22,13,530.929158456675,"B3",7,6.5,10.4,62,52,28.5,2551.75863287831,1.3,3.2,2020.82947442163
"143",372,"B3",7,4.2,11.2,32,29,15.25,730.616641500476,"B3",7,7,9.7,53,52,26.25,2164.75368786422,0,2.8,1434.13704636374
"144",372,"B3",7,5.5,11.5,38,30,17,907.92027688745,"B3",7,7,9.7,53,52,26.25,2164.75368786422,0,1.5,1256.83341097677
"145",373,"B3",7,4,13.7,42,41,20.75,1352.65198691126,"B3",7,11.5,13.6,93,54,36.75,4242.91722821387,0,7.5,2890.26524130261
"146",374,"B3",7,5.5,11.3,40,38,19.5,1194.59060652752,"B3",7,10,11.2,55,44,24.75,1924.4218498646,0,4.5,729.831243337079
"147",375,"B3",7,4.5,11.4,45,44,22.25,1555.2847130678,"B3",7,10,11,68,58,31.5,3117.24531052447,0,5.5,1561.96059745668
"148",376,"B3",7,4.5,10.4,40,32,18,1017.87601976309,"B3",7,5.5,10.9,66,65,32.75,3369.5544705159,0.5,1,2351.67845075281
"149",378,"B3",7,5,12.1,43,41,21,1385.4423602331,"B3",7,7,12,64,59,30.75,2970.57220351,0,2,1585.1298432769
"150",380,"B3",7,3.7,8.4,29,25,13.5,572.55526111674,"B3",7,9.5,8.5,60,57,29.25,2687.82886468692,0.0999999999999996,5.8,2115.27360357018
"151",381,"B3",7,3.5,11.7,32.5,28,15.125,718.688406893878,"B3",7,6.5,13,52,40,23,1661.902513749,1.3,3,943.214106855123
"152",383,"B3",7,4.5,11.7,43,22,16.25,829.576810088555,"B3",7,8,13.6,36,30,16.5,855.298599939821,1.9,3.5,25.7217898512664
"153",384,"B3",3,4,10.3,32,29,15.25,730.616641500476,"B3",3,7.5,11.8,61,57,29.5,2733.97100678652,1.5,3.5,2003.35436528604
"154",385,"B3",3,3.5,7.1,32,25,14.25,637.939658219577,"B3",3,7,9.5,53,47,25,1963.49540849362,2.4,3.5,1325.55575027404
"155",386,"B3",3,4.3,5.3,20,22,10.5,346.360590058275,"B3",3,5,7.2,34,40,18.5,1075.21008569111,1.9,0.7,728.849495632832
"156",387,"B3",3,4,4.9,21,18,9.75,298.64765163188,"B3",7,8.5,10.2,64,47,27.75,2419.22269280499,5.3,4.5,2120.57504117311
"157",387,"B3",3,4,4.9,21,18,9.75,298.64765163188,"B3",3,3.5,5.9,48,30,19.5,1194.59060652752,1,0,895.942954895639
"158",388,"B3",3,3,7.4,22,21,10.75,363.05030103047,"B3",3,6.5,7.1,52,48,25,1963.49540849362,0,3.5,1600.44510746315
"159",389,"B3",3,2,7,24,23,11.75,433.736135736241,"B3",3,3.7,9.7,29,28,14.25,637.939658219577,2.7,1.7,204.203522483337
"160",390,"B3",3,1.8,5.4,24.5,19,10.875,371.542418672205,"B3",3,8,3,43,36,19.75,1225.41748444087,0,6.2,853.875065768663
"161",391,"B3",3,1,3.8,14,12,6.5,132.732289614169,"B3",3,2.5,4.2,30,22,13,530.929158456675,0.4,1.5,398.196868842506
"162",392,"B3",3,3.2,7.3,31,23,13.5,572.55526111674,"B3",3,6,9.4,58,39,24.25,1847.45282985165,2.1,2.8,1274.89756873491
"163",393,"B3",3,2.5,6.7,25,24,12.25,471.435247579318,"B3",3,7,8.4,68,61,32.25,3267.45270927423,1.7,4.5,2796.01746169492
"164",394,"B3",3,2,3.2,15,7.5,5.625,99.4019550549895,"B3",3,3,4.8,35,26,15.25,730.616641500476,1.6,1,631.214686445487
"165",396,"B3",3,1.8,5.1,17,15.5,8.125,207.394202522139,"B3",3,4,4.9,33,27,15,706.858347057703,0,2.2,499.464144535565
"166",397,"B3",3,1,3,12.5,8,5.125,82.5158945419444,"B3",3,3,3.3,21,22,10.75,363.05030103047,0.3,2,280.534406488526
"167",398,"B3",3,2.3,5.2,17.5,11.5,7.25,165.129963854314,"B3",3,3,6.3,35,34,17.25,934.820163983813,1.1,0.7,769.690200129499
"168",399,"B3",5,4,13.1,38,28,16.5,855.298599939821,"B3",5,11,13.5,72,59,32.75,3369.5544705159,0.4,7,2514.25587057608
"169",400,"B3",5,4.5,11.3,42,38,20,1256.63706143592,"B3",5,11.5,12.7,62,52,28.5,2551.75863287831,1.4,7,1295.12157144239
"170",401,"B3",5,4.3,11.2,41,27,17,907.92027688745,"B3",5,8,10.2,65,63,32,3216.99087727595,0,3.7,2309.0706003885
"171",402,"B3",5,4.7,11.7,41,37,19.5,1194.59060652752,"B3",5,10.5,12.9,61,60,30.25,2874.75362757551,1.2,5.8,1680.16302104799
"172",403,"B3",5,3.5,10.7,21,21,10.5,346.360590058275,"B3",5,7.5,10,64,60,31,3019.07054009979,0,4,2672.70995004152
"173",404,"B3",5,4.5,13.6,43,35,19.5,1194.59060652752,"B3",5,14,13.5,83,80,40.75,5216.8109508267,0,9.5,4022.22034429918
"174",405,"B3",5,4,9.7,34,18,13,530.929158456675,"B3",5,5.5,10.3,57,46,25.75,2083.07227887088,0.600000000000001,1.5,1552.14312041421
"175",406,"B3",5,4,10.4,32,29,15.25,730.616641500476,"B3",5,11,11.8,59,47,26.5,2206.18344098343,1.4,7,1475.56679948296
"176",407,"B3",5,5,10.7,43,32,18.75,1104.46616727766,"B3",5,10,10,62,59,30.25,2874.75362757551,0,5,1770.28746029785
"177",408,"B3",5,4.5,14,40,40,20,1256.63706143592,"B3",5,8,14.7,59,46,26.25,2164.75368786422,0.699999999999999,3.5,908.116626428299
"178",409,"B3",5,4.2,15.1,40,39,19.75,1225.41748444087,"B3",5,13.5,12.2,54,40,23.5,1734.94454294496,0,9.3,509.527058504095
"179",410,"B3",5,4.2,14.4,48,41,22.25,1555.2847130678,"B3",5,13,14.2,72,63,33.75,3578.47038197962,0,8.8,2023.18566891183
